"""that pink concert last night was wicked STRONG! i never been to a live concert before as sad as that is it true DOTS so it was a real exprinc for me there was a band partie in french who were that bad but they still seemed crap compared to pink it amazing how someone so small she really is tiny can have so much stage presence and get the crowd going she even spoke some french during the concert like bonsoir je pink enchanté STRONG! which was quite sweet the crowd loved her the concert was in a town full of bars restaurants and a great place for going out if you lucky enough to find a parking space STRONG! we actually got a ride down with billou james and jeannine james girlfriend in their audi music blaring and hair blowing in the wind it was great if a little cramped with the five of us DOTS the trip back at abou was so great as soon as you start getting away from the sea it starts to get chilly and going at with the roof down you really feel the cold but still one wicked evening i wish we gone to that david guetta live performance down in la siesta last weekend DOTS i sure he back back next year into work again this morning you know you get so used to having good weather here that you do even think that it might rain for example last night when we got back from the concert i shaved so as not to look like a scruff at work and to avoid having to shave before the run in the morning not at one moment did i think that it might be raining in the morning DOTS and you do normally so that when you wake up and it is actually raining you all confused and have to change your plans DOTS that one of the great things about this place STRONG! just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! i never been to a live concert before as sad as that is it true DOTS so it was a real exprinc for me there was a band partie in french who were that bad but they still seemed crap compared to pink it amazing how someone so small she really is tiny can have so much stage presence and get the crowd going she even spoke some french during the concert like bonsoir je pink enchanté STRONG! which was quite sweet the crowd loved her the concert was in a town full of bars restaurants and a great place for going out if you lucky enough to find a parking space STRONG! we actually got a ride down with billou james and jeannine james girlfriend in their audi music blaring and hair blowing in the wind it was great if a little cramped with the five of us DOTS the trip back at abou was so great as soon as you start getting away from the sea it starts to get chilly and going at with the roof down you really feel the cold but still one wicked evening i wish we gone to that david guetta live performance down in la siesta last weekend DOTS i sure he back back next year into work again this morning you know you get so used to having good weather here that you do even think that it might rain for example last night when we got back from the concert i shaved so as not to look like a scruff at work and to avoid having to shave before the run in the morning not at one moment did i think that it might be raining in the morning DOTS and you do normally so that when you wake up and it is actually raining you all confused and have to change your plans DOTS that one of the great things about this place STRONG! just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! it amazing how someone so small can have such an incredible stage presence DOTS just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! i never been to a live concert before as sad as that is it true DOTS so it was a real exprinc for me there was a band partie in french who were that bad but they still seemed crap compared to pink it amazing how someone so small she really is tiny can have so much stage presence and get the crowd going she even spoke some french during the concert like bonsoir je pink enchanté STRONG! which was quite sweet the crowd loved her the concert was in a town full of bars restaurants and a great place for going out if you lucky enough to find a parking space STRONG! we actually got a ride down with billou james and jeannine james girlfriend in their audi music blaring and hair blowing in the wind it was great if a little cramped with the five of us DOTS the trip back at abou was so great as soon as you start getting away from the sea it starts to get chilly and going at with the roof down you really feel the cold but still one wicked evening i wish we gone to that david guetta live performance down in la siesta last weekend DOTS i sure he back back next year into work again this morning you know you get so used to having good weather here that you do even think that it might rain for example last night when we got back from the concert i shaved so as not to look like a scruff at work and to avoid having to shave before the run in the morning not at one moment did i think that it might be raining in the morning DOTS and you do normally so that when you wake up and it is actually raining you all confused and have to change your plans DOTS that one of the great things about this place STRONG! just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! i never been to a live concert before as sad as that is it true DOTS so it was a real exprinc for me there was a band partie in french who were that bad but they still seemed crap compared to pink it amazing how someone so small she really is tiny can have so much stage presence and get the crowd going she even spoke some french during the concert like bonsoir je pink enchanté STRONG! which was quite sweet the crowd loved her the concert was in a town full of bars restaurants and a great place for going out if you lucky enough to find a parking space STRONG! we actually got a ride down with billou james and jeannine james girlfriend in their audi music blaring and hair blowing in the wind it was great if a little cramped with the five of us DOTS the trip back at abou was so great as soon as you start getting away from the sea it starts to get chilly and going at with the roof down you really feel the cold but still one wicked evening i wish we gone to that david guetta live performance down in la siesta last weekend DOTS i sure he back back next year into work again this morning you know you get so used to having good weather here that you do even think that it might rain for example last night when we got back from the concert i shaved so as not to look like a scruff at work and to avoid having to shave before the run in the morning not at one moment did i think that it might be raining in the morning DOTS and you do normally so that when you wake up and it is actually raining you all confused and have to change your plans DOTS that one of the great things about this place STRONG! just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! i never been to a live concert before as sad as that is it true DOTS so it was a real exprinc for me there was a band partie in french who were that bad but they still seemed crap compared to pink it amazing how someone so small she really is tiny can have so much stage presence and get the crowd going she even spoke some french during the concert like bonsoir je pink enchanté STRONG! which was quite sweet the crowd loved her the concert was in a town full of bars restaurants and a great place for going out if you lucky enough to find a parking space STRONG! we actually got a ride down with billou james and jeannine james girlfriend in their audi music blaring and hair blowing in the wind it was great if a little cramped with the five of us DOTS the trip back at abou was so great as soon as you start getting away from the sea it starts to get chilly and going at with the roof down you really feel the cold but still one wicked evening i wish we gone to that david guetta live performance down in la siesta last weekend DOTS i sure he back back next year into work again this morning you know you get so used to having good weather here that you do even think that it might rain for example last night when we got back from the concert i shaved so as not to look like a scruff at work and to avoid having to shave before the run in the morning not at one moment did i think that it might be raining in the morning DOTS and you do normally so that when you wake up and it is actually raining you all confused and have to change your plans DOTS that one of the great things about this place STRONG! just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
"""that pink concert last night was wicked STRONG! i never been to a live concert before as sad as that is it true DOTS so it was a real exprinc for me there was a band partie in french who were that bad but they still seemed crap compared to pink it amazing how someone so small she really is tiny can have so much stage presence and get the crowd going she even spoke some french during the concert like bonsoir je pink enchanté STRONG! which was quite sweet the crowd loved her the concert was in a town full of bars restaurants and a great place for going out if you lucky enough to find a parking space STRONG! we actually got a ride down with billou james and jeannine james girlfriend in their audi music blaring and hair blowing in the wind it was great if a little cramped with the five of us DOTS the trip back at abou was so great as soon as you start getting away from the sea it starts to get chilly and going at with the roof down you really feel the cold but still one wicked evening i wish we gone to that david guetta live performance down in la siesta last weekend DOTS i sure he back back next year into work again this morning you know you get so used to having good weather here that you do even think that it might rain for example last night when we got back from the concert i shaved so as not to look like a scruff at work and to avoid having to shave before the run in the morning not at one moment did i think that it might be raining in the morning DOTS and you do normally so that when you wake up and it is actually raining you all confused and have to change your plans DOTS that one of the great things about this place STRONG! just got back now from lunch went down to cap the nearest big shopping centre and had lunch at the sushi bar there the french are as a general rule much into sushi surprising really when you see how many french people order steak tartare for lunch DOTS that basically really fresh raw beef served with raw onion slices herbs salad and chips i love sushi though i lucky enough not to have had a bad exprinc with it yet unlike some people i know it one of those aquired tastes you generally tend to either pick up later in life or just hate for ever like olives for some people raw fish by itself really is that exciting or especially tasty but when you combine its subtle flavour with sushi rice and soy with a little wasabi sauce you got a taste explosion that lingers deliciously in your mouth until you clear your platate with a thin slice of pickled ginger ready for the next delight DOTS hmm my mouth watering just at the thought of it STRONG! if you not had sushi before but are willing to try even though you may be a little apprehensive of the exprinc i suggest you go to a proper sushi bar with a real preferably old and therefore exprincd sushi chef who prepares the sushi for you in front of your eyes start with some of the less imposing tastes such as a cucumber maki small roll of rice wrapped in dried seaweed and with a cube of cucumer in the middle and dip it into a little soy if you like the taste combination chances are you like the fish sushis too so go for something like a tuna maki like the cucumber one but with a small cube of tuna inside instead most people tend to find that the first time they try fish sushi the thin slice of fish on a portion of rice that it a bit too much to fast so if you are in a sushi bar with a real sushi chef ask him to prepare smaller sized salmon or fatty tuna the best bit of the tuna sushi for you as it is much more easy to handle for your first time DOTS if you like spicy things then you might enjoy dissolving a little of the green wasabi paste into your soy bowl before you dip your sushi into it ok enough about sushi now i need to work DOTS emoji going to see i robot tomorrow night in cannes really looking forward to it """,1
